,collection_geoloc_x,collection_geoloc_y,collect_from,delivery_geoloc_x,delivery_geoloc_y,deliver_by,load_Size
63,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
64,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
65,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
66,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
67,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
68,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
69,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
70,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
71,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
72,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
73,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
74,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
75,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
76,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
77,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
78,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
79,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
80,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
81,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
82,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
83,-2.192722799999956,57.2152227,Fri Aug 19 2016 10:00:00 GMT+0100,-2.0774459838867188,57.13810229016563,Fri Aug 19 2016 12:00:00 GMT+0100,0.166666667
